year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,sale date
2015,FORD,FUSION,SE,Sedan,automatic,3fa6p0h7xfr151689,ca,1,4205,white,black,enterprise vehicle exchange / tra / rental / tulsa,14700,12000,Wed Dec 17 2014 15:05:00 GMT-0800 (PST),12/17/2014
2012,FORD,E-SERIES WAGON,E-350 Super Duty XL,Van,,1fbss3bl8cdb20464,ca,2,42804,white,gray,enterprise vehicle exchange / tra / rental / tulsa,16150,16000,Thu Dec 18 2014 11:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,ESCAPE,Limited,SUV,automatic,1fmcu0eg0ckb55384,ca,35,45035,gray,beige,ford motor credit company llc pd,15450,14100,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,EDGE,SEL,SUV,automatic,2fmdk3jc5cba41602,ca,46,20035,gray,black,ford motor credit company llc pd,20700,20800,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,EDGE,SEL,SUV,automatic,2fmdk4jc4cba12890,ca,46,41115,white,gray,ford motor credit company llc pd,19800,22100,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,Titanium,Hatchback,automatic,1fahp3n21cl330426,ca,3,26747,red,black,remarketing by ge/chase lease remarketing co,12900,14000,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),12/17/2014
2012,FORD,FLEX,Limited,Hatchback,,2fmgk5dc5cbd10752,ca,,53527,silver,—,onemain rem/manheim southern california,19350,16750,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,Titanium,Hatchback,automatic,1fahp3n22cl337238,ca,39,29499,black,black,ford motor credit company llc pd,12900,14900,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f21cl196273,ca,3,64750,red,black,remarketing by ge/chase lease remarketing co,8150,8500,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),12/17/2014
2012,FORD,F-350 SUPER DUTY,Lariat,Truck,automatic,1ft8w3bt7cea57572,ca,42,31076,gray,black,us bank,41800,44750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST),12/16/2014
2012,FORD,FIESTA,SES,Hatchback,automatic,3fadp4fj9cm137823,ca,25,38159,white,black,star ford lincoln,9250,5500,Tue Dec 16 2014 12:30:00 GMT-0800 (PST),12/16/2014
2012,FORD,ESCAPE,Limited,SUV,,1fmcu9eg8ckb92798,ca,2,65503,white,beige,hertz damaged liquidation,15200,6000,Tue Dec 23 2014 13:00:00 GMT-0800 (PST),12/23/2014
2012,FORD,FOCUS,SEL,Hatchback,automatic,1fahp3m26cl436775,ca,39,68306,white,black,mars auto,8700,8200,Tue Dec 16 2014 12:30:00 GMT-0800 (PST),12/16/2014
2012,FORD,FIESTA,SE,Hatchback,manual,3fadp4ej1cm105661,ca,37,36404,red,black,ford motor credit company llc pd,8700,8200,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,EDGE,SEL,SUV,automatic,2fmdk3jc3cba19503,ca,48,27952,burgundy,—,walters auto sales/service inc,19850,20000,Tue Dec 23 2014 12:30:00 GMT-0800 (PST),12/23/2014
2012,FORD,EDGE,SEL,SUV,automatic,2fmdk3jc6cba33928,ca,41,31495,blue,black,ford motor credit company llc pd,19550,18300,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,ESCAPE,XLS,SUV,automatic,1fmcu0c7xckb67643,ca,45,84062,blue,gray,ford motor credit company llc pd,9250,9900,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,EDGE,SE,SUV,automatic,2fmdk3gc4cba60486,ca,45,67529,silver,black,ford motor credit company llc pd,12900,10800,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SEL,Sedan,automatic,1fahp3h27cl120201,ca,37,89575,red,tan,wells fargo dealer services,7475,9000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FLEX,SE,Hatchback,automatic,2fmgk5bcxcbd20762,ca,36,34682,gray,gray,ford motor credit company llc,16500,18100,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FLEX,Limited,Hatchback,automatic,2fmhk6dt5cbd09627,ca,39,44712,black,black,ford motor credit company llc pd,23800,24800,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,F-150,XLT,Truck,,1ftew1cm9ckd05952,ca,46,51189,gray,gray,ford motor credit company llc pd,19700,20200,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,EXPLORER,Base,SUV,automatic,1fmhk7b83cga31940,ca,19,44896,black,tan,galpin ford studio rentals,16550,19250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST),12/16/2014
2012,FORD,ESCAPE,Limited,SUV,automatic,1fmcu0e7xckc08558,ca,47,30843,white,beige,ford motor credit company llc pd,15750,16000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,EDGE,Limited,SUV,automatic,2fmdk3kc0cba63263,ca,42,24065,black,black,ford motor credit company llc pd,21100,23000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,EDGE,SE,SUV,automatic,2fmdk3g93cba04334,ca,45,30801,white,beige,ford motor credit company llc pd,15400,16600,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SE,Hatchback,automatic,1fahp3k20cl268649,ca,29,63205,black,black,dtg operations inc,8525,8300,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),12/17/2014
2012,FORD,EDGE,SE,SUV,automatic,2fmdk3gc7cba30642,ca,46,21368,brown,black,ford motor credit company llc pd,16300,16200,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FIESTA,S,Sedan,automatic,3fadp4aj1cm132316,ca,3,149962,white,gray,enterprise fm exchange/tra/lease,3650,3200,Tue Dec 16 2014 12:00:00 GMT-0800 (PST),12/16/2014
2012,FORD,F-150,FX2,Truck,automatic,1ftfw1ct0cfb64807,ca,46,28687,gray,black,ford motor credit company llc pd,26700,30500,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,EDGE,SEL,SUV,automatic,2fmdk3jc3cba60133,ca,44,31566,blue,black,ford motor credit company llc pd,19550,19800,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,EDGE,SEL,SUV,automatic,2fmdk3jc5cba60246,ca,44,32802,black,black,ford motor credit company llc pd,19400,18400,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SE,Hatchback,automatic,1fahp3k20cl290456,ca,45,21147,black,black,ford motor credit company llc pd,10650,11300,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,E-SERIES VAN,E-150,Van,automatic,1ftne1ew7cda57433,ca,2,46441,white,gray,enterprise vehicle exchange / tra / rental / tulsa,16000,11900,Tue Dec 16 2014 12:00:00 GMT-0800 (PST),12/16/2014
2012,FORD,FUSION,Hybrid,Sedan,automatic,3fadp0l35cr239363,ca,44,17319,white,tan,wholesale motor sales inc,15100,14600,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f22cl294180,ca,28,22548,black,gray,ford motor credit company llc pd,10500,10500,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SE,Hatchback,automatic,1fahp3k26cl423057,ca,3,44674,white,black,enterprise fm exchange/tra/lease,9475,4000,Tue Dec 16 2014 13:00:00 GMT-0800 (PST),12/16/2014
2012,FORD,FOCUS,SEL,Hatchback,automatic,1fahp3m24cl423300,ca,46,48952,white,beige,ford motor credit company llc pd,10050,11700,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,E-SERIES WAGON,E-350 Super Duty XL,Van,automatic,1fbss3bl2cdb17284,ca,43,46865,white,gray,enterprise veh exchange/rental,15650,14400,Wed Dec 31 2014 15:05:00 GMT-0800 (PST),12/31/2014
2012,FORD,ESCAPE,XLT,SUV,automatic,1fmcu0dg9ckc18905,ca,43,49575,black,black,ford motor credit company llc pd,12350,14600,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SEL,Sedan,automatic,1fahp3h20cl470320,ca,,38370,white,gray,kearny pearson kia,10600,10700,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),12/17/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha9cr263531,ca,27,82128,silver,gray,wheels exchange llc,8275,9100,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),12/17/2014
2012,FORD,F-150,XLT,Truck,automatic,1ftfw1et3ckd61619,ca,39,27465,black,gray,ford motor credit company llc pd,26300,28800,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,ESCAPE,Limited,SUV,,1fmcu0eg0ckc81633,ca,,21072,black,—,carmax # 7159,17550,13400,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),12/17/2014
2012,FORD,F-150,XLT,Truck,automatic,1ftfw1ef9cfc79834,ca,35,93858,white,gray,aaero sweet company,18900,19500,Wed Dec 17 2014 12:15:00 GMT-0800 (PST),12/17/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0cg8cr101336,ca,47,24208,gray,beige,ford motor credit company llc pd,15050,16000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,EDGE,Sport,SUV,automatic,2fmdk3akxcba04245,ca,4,43860,black,black,ford motor credit company llc pd,22700,21900,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,E-SERIES VAN,E-350 Super Duty,Van,,1ftse3el0cda23063,ca,42,7504,white,gray,merchants automotive group,12850,19900,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),12/17/2014
2012,FORD,ESCAPE,XLS,SUV,automatic,1fmcu0c71cka22717,ca,38,61007,black,beige,ford motor credit company llc,10250,10200,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SEL,Hatchback,automatic,1fahp3m26cl429227,ca,26,54322,black,black,ford motor credit company llc,9650,7600,Tue Dec 16 2014 13:00:00 GMT-0800 (PST),12/16/2014
2012,FORD,EDGE,Limited,SUV,automatic,2fmdk3kc2cba37750,ca,44,36575,white,black,ford motor credit company llc pd,20000,22000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SEL,Sedan,automatic,1fahp3h23cl156080,ca,31,76000,silver,black,exeter finance corp,8225,9100,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,ESCAPE,XLT,SUV,automatic,1fmcu0d75cka90856,ca,47,11112,white,beige,ford motor credit company llc pd,15800,17200,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,F-150,Lariat,Truck,automatic,1ftfx1ef6cfc80260,ca,41,46444,red,black,ford motor credit company llc pd,26300,25600,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,ESCAPE,XLS,SUV,automatic,1fmcu0c79cka91865,ca,38,97572,—,gray,wheels exchange llc,8325,9400,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),12/17/2014
2012,FORD,EXPEDITION,Limited,SUV,automatic,1fmju2a54cef22860,ca,43,68150,white,tan,aaero sweet company,27500,27200,Thu Dec 18 2014 11:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,EXPLORER,XLT,SUV,automatic,1fmhk7d86cga36787,ca,46,34434,gray,black,ford motor credit company llc pd,22000,24300,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,EDGE,Sport,SUV,automatic,2fmdk4ak9cba53541,ca,44,60399,silver,black,ford motor credit company llc pd,21700,23700,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,EDGE,SEL,SUV,automatic,2fmdk3jc8cba70818,ca,46,28635,white,beige,ford motor credit company llc pd,19850,20100,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,S,Sedan,manual,1fahp3e23cl410357,ca,37,23903,blue,black,ford motor credit company llc,8475,8200,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f27cl145683,ca,38,58045,silver,black,santander consumer,8550,9300,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,F-150,XL,Truck,,1ftmf1cm6ckd43568,ca,35,51851,white,gray,aaero sweet company,11950,12800,Thu Dec 18 2014 11:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,EXPLORER,Limited,SUV,automatic,1fmhk8f89cga08890,ca,29,48130,black,black,galpin ford studio rentals,25800,25500,Tue Dec 16 2014 12:30:00 GMT-0800 (PST),12/16/2014
2012,FORD,EDGE,SEL,SUV,automatic,2fmdk3jc0cba70702,ca,49,15339,blue,tan,ford motor credit company llc pd,21200,21100,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0cg4cr283701,ca,38,38531,white,black,ge fleet services for itself/servicer,13400,14750,Tue Dec 16 2014 12:00:00 GMT-0800 (PST),12/16/2014
2012,FORD,FOCUS,SE,Hatchback,automatic,1fahp3k22cl257913,ca,45,23529,red,black,ford motor credit company llc,10500,11200,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,ESCAPE,XLT,SUV,automatic,1fmcu9dg3ckb92323,ca,26,70977,silver,black,the hertz corporation,12050,11200,Thu Dec 18 2014 11:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,FIESTA,SE,Sedan,automatic,3fadp4bj9cm105802,ca,5,2308,gray,black,ford motor credit company llc,10100,10500,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,EDGE,Limited,SUV,automatic,2fmdk3kc3cba33884,ca,36,47548,black,black,ford motor credit company llc pd,19050,19100,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FIESTA,SES,Hatchback,automatic,3fadp4fj7cm162266,ca,35,55855,gray,black,ford motor credit company llc pd,8275,8200,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,EXPLORER,Base,SUV,automatic,1fmhk7b84cga36676,ca,35,37704,blue,tan,galpin ford studio rentals,17050,18000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST),12/16/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha5cr125131,ca,38,34063,black,black,ford motor credit company llc pd,11450,11400,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am9c5266559,ca,26,32535,black,black,ford motor credit company llc pd,13600,11500,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4c5286986,ca,32,65201,white,black,the hertz corporation,10450,10700,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),12/17/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha0cr307187,ca,35,58023,silver,gray,ge fleet services for itself/servicer,9875,10500,Tue Dec 16 2014 12:00:00 GMT-0800 (PST),12/16/2014
2012,FORD,MUSTANG,V6,Convertible,,1zvbp8emxc5273367,ca,37,48023,blue,gray,dtg operations inc,11600,11800,Thu Dec 18 2014 11:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja3cr291867,ca,37,70151,black,gray,dtg operations inc,9700,9500,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),12/17/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0jg6cr296274,ca,38,75658,white,tan,dtg operations inc,8750,9200,Thu Dec 18 2014 11:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5c5273356,ca,42,46700,red,black,dtg operations inc,11700,11500,Thu Dec 18 2014 11:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,MUSTANG,GT,Coupe,manual,1zvbp8cf3c5270248,ca,44,28781,blue,gray,frank toyota,19850,20250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST),12/16/2014
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4c5286471,ca,25,63964,white,—,the hertz corporation,10550,9000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST),12/16/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0jg2cr250747,ca,29,120695,gray,black,santander consumer,8100,6000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha8cr262452,ca,32,108714,blue,black,ge fleet services for itself/servicer,6500,6600,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),12/17/2014
2012,FORD,TRANSIT CONNECT,Cargo Van XLT,Van,automatic,nm0ls7bn9ct088250,ca,3,50382,—,gray,lease plan usa,13550,12000,Wed Dec 17 2014 15:00:00 GMT-0800 (PST),12/17/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0jg7cr212205,ca,43,7521,silver,black,ford motor credit company llc pd,15400,14500,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,S,Sedan,automatic,3fahp0ga6cr345587,ca,32,116173,black,gray,wholesale motor sales inc,6425,6600,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja3cr365434,ca,29,45663,silver,black,ford motor credit company llc,11750,11600,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9c5273358,ca,37,49668,red,black,dtg operations inc,11500,11200,Thu Dec 18 2014 11:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha7cr401258,ca,34,41949,red,black,enterprise veh exchange/rental,10900,10900,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),12/17/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0haxcr381264,ca,39,66109,white,gray,dtg operations inc,9325,8900,Tue Dec 16 2014 12:30:00 GMT-0800 (PST),12/16/2014
2012,FORD,TAURUS,SEL,Sedan,automatic,1fahp2ew4cg120134,ca,36,62827,black,black,enterprise fleet management exchange  inc.,12800,11500,Thu Dec 18 2014 11:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,TAURUS,SE,Sedan,automatic,1fahp2dwxcg136193,ca,42,85743,black,gray,ge fleet services for itself/servicer,10450,11000,Tue Dec 16 2014 12:00:00 GMT-0800 (PST),12/16/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja4cr334676,ca,34,45384,silver,black,wheels exchange llc,11700,12100,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),12/17/2014
2012,FORD,FUSION,SEL,Sedan,,3fahp0ja2cr199410,ca,,53683,white,—,onemain rem/manheim southern california,11100,8500,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am1c5278897,ca,36,37966,red,black,ford motor credit company llc pd,13300,12100,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja0cr238558,ca,38,51424,white,beige,galpin ford studio rentals,11200,11250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST),12/16/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0jaxcr146051,ca,41,39057,—,tan,wheels exchange llc,12200,10800,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),12/17/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha5cr238545,ca,38,52012,blue,black,galpin ford studio rentals,10250,9250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST),12/16/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0hg4cr305639,ca,34,69921,black,black,dtg operations inc,9075,9100,Thu Dec 18 2014 11:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3c5273324,ca,33,47558,black,black,dtg operations inc,11650,11400,Thu Dec 18 2014 11:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am1c5212091,ca,41,64757,white,black,chrysler capital,12750,13250,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,MUSTANG,GT,Convertible,,1zvbp8ff1c5262211,ca,,33956,gray,—,trade in solutions irvine,23000,21000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST),12/16/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0jaxcr262804,ca,28,85069,gray,tan,donlen corporation,8600,7900,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha4cr310450,ca,37,37315,gray,black,ford motor credit company llc pd,11200,12200,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,Hybrid,Sedan,automatic,3fadp0l39cr226339,ca,41,64948,white,black,m/r motors inc,12050,12000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha4cr176880,ca,35,28992,silver,beige,ford motor credit company llc pd,11750,12200,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,TAURUS,SEL,Sedan,automatic,1fahp2ew8cg143769,ca,25,55817,gray,beige,ford motor credit company llc pd,13250,10600,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,TRANSIT CONNECT,Cargo Van XLT,Van,automatic,nm0ls7bn1ct108619,ca,19,70018,—,gray,wheels exchange llc,12000,11000,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),12/17/2014
2012,FORD,TAURUS,SE,Sedan,automatic,1fahp2dw5cg120127,ca,2,56916,white,tan,enterprise vehicle exchange / tra / rental / tulsa,11800,10200,Tue Dec 16 2014 12:00:00 GMT-0800 (PST),12/16/2014
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0ha6br191945,ca,29,88759,black,black,remarketing by ge/manheim southern california,7575,6100,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2011,FORD,ESCAPE,XLT,SUV,automatic,1fmcu0dg4bkb99906,ca,39,95391,white,beige,ge fleet services for itself/servicer,7975,9750,Tue Dec 16 2014 12:00:00 GMT-0800 (PST),12/16/2014
2011,FORD,FIESTA,SE,Sedan,automatic,3fadp4bj1bm111964,ca,41,73147,silver,black,star ford lincoln,6500,6800,Tue Dec 16 2014 12:30:00 GMT-0800 (PST),12/16/2014
2011,FORD,EDGE,SEL,SUV,automatic,2fmdk3jc8bbb61442,ca,47,27219,white,tan,ford motor credit company llc pd,18750,21400,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2011,FORD,F-150,FX2,Truck,automatic,1ftfw1cf3bke02634,ca,35,62174,silver,black,ford motor credit company llc,19750,20900,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0ha9br274978,ca,19,96063,gray,gray,repo remarketing/schools first fcu,7225,5400,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),12/17/2014
2011,FORD,EDGE,SEL,SUV,automatic,2fmdk4jc0bbb51879,ca,33,43357,black,black,ford motor credit company llc pd,19500,19000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0ha7br173289,ca,41,88004,white,beige,cig financial,7600,8750,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),12/17/2014
2011,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am2b5169573,ca,39,34154,black,black,san diego sports cars,14250,16000,Wed Dec 17 2014 12:15:00 GMT-0800 (PST),12/17/2014
2011,FORD,TRANSIT CONNECT,Cargo Van XLT,Van,automatic,nm0ls7bn8bt043315,ca,43,115751,white,gray,northwestern chrys/j/d/ge,8575,8600,Tue Dec 23 2014 12:30:00 GMT-0800 (PST),12/23/2014
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0ha9br188070,ca,45,36395,black,black,jpmorgan chase bank n.a.,9950,10000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2011,FORD,F-150,STX,Truck,automatic,1ftmf1cm5bkd36514,ca,39,67718,red,gray,lease plan usa,11500,11800,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),12/17/2014
2011,FORD,EDGE,SEL,SUV,automatic,2fmdk3jc7bbb29890,ca,23,37826,black,tan,ford motor credit company llc,17800,17300,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2011,FORD,ESCAPE,XLT,SUV,automatic,1fmcu9d74bkc54178,ca,41,57710,—,beige,wheels exchange llc,12050,12600,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),12/17/2014
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0ha6br139926,ca,,80828,white,beige,audi san diego,7900,7300,Wed Dec 17 2014 12:45:00 GMT-0800 (PST),12/17/2014
2011,FORD,F-150,XL,Truck,automatic,1ftex1em5bfc39949,ca,36,91626,white,gray,enterprise fleet management exchange  inc.,14800,13300,Fri Dec 26 2014 15:00:00 GMT-0800 (PST),12/26/2014
2011,FORD,F-150,XLT,Truck,automatic,1ftfx1cf4bfa43753,ca,,121128,white,gray,david wilsons ford of orange,9575,8000,Wed Dec 17 2014 13:00:00 GMT-0800 (PST),12/17/2014
2011,FORD,F-150,Lariat,Truck,automatic,1ftfw1et0bfd31646,ca,36,90598,white,black,remarketing by ge/xpress rent a car,23300,24250,Tue Dec 16 2014 12:00:00 GMT-0800 (PST),12/16/2014
2011,FORD,ESCAPE,XLT,SUV,automatic,1fmcu0d71bka27879,ca,25,48990,black,tan,santander consumer,11050,10200,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2011,FORD,FLEX,SEL,Hatchback,automatic,2fmhk6ct0bbd20891,ca,36,78735,gray,black,ge fleet services for itself/servicer,17950,16750,Tue Dec 16 2014 12:00:00 GMT-0800 (PST),12/16/2014
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0ha4br185657,ca,39,101742,—,gray,wheels exchange llc,6975,6800,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),12/17/2014
2011,FORD,E-SERIES VAN,E-150,Van,,1ftne1ew7bda21854,ca,5,95815,white,gray,ge fleet services for itself/servicer,11600,11500,Tue Dec 23 2014 12:30:00 GMT-0800 (PST),12/23/2014
2011,FORD,FUSION,SPORT,Sedan,automatic,3fahp0kcxbr292447,ca,36,41665,black,black,exeter finance corp,13150,12000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2011,FORD,TAURUS,SEL,Sedan,automatic,1fahp2ew6bg166126,ca,36,81160,—,black,wheels exchange llc,11550,11750,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),12/17/2014
