year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,sale_date,sale_month
2010,FORD,MUSTANG,GT,Convertible,automatic,1zvbp8fh2a5119279,in,42,33497,red,black,santander consumer,19350,20100,Thu Feb 26 2015 02:10:00 GMT-0800 (PST),2015-02-26,2
2007,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84n975278959,tx,28,102965,blue,gray,lobel financial corp,5925,6300,Thu Feb 26 2015 04:00:00 GMT-0800 (PST),2015-02-26,2
2005,FORD,MUSTANG,GT Premium,Convertible,automatic,1zvht85h255174151,ga,38,84147,white,beige,innovative auto llc,8500,7200,Thu Feb 26 2015 02:00:00 GMT-0800 (PST),2015-02-26,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4e5285534,nv,42,19901,silver,black,malco enterprise of nevada/dba budget,21800,18500,Fri Feb 27 2015 04:00:00 GMT-0800 (PST),2015-02-27,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5e5297210,nv,43,36466,red,black,enterprise veh exchange/rental,16950,17400,Fri Feb 27 2015 04:00:00 GMT-0800 (PST),2015-02-27,2
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3d5276385,tx,26,55298,black,black,dtg operations inc,13750,14100,Thu Feb 26 2015 03:00:00 GMT-0800 (PST),2015-02-26,2
2005,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84n655258181,nc,31,72757,white,red,best of clinton inc,6775,6300,Fri Feb 27 2015 01:30:00 GMT-0800 (PST),2015-02-27,2
2005,FORD,MUSTANG,GT Premium,Convertible,automatic,1zvht85h055176383,ca,43,12552,red,gray,aaero sweet company,10800,16500,Thu Feb 26 2015 03:30:00 GMT-0800 (PST),2015-02-26,2
2005,FORD,MUSTANG,GT Premium,Convertible,automatic,1zvht85h755223926,nc,4,54747,red,tan,myrtle beach tnt auto sales llc,9850,9900,Fri Feb 27 2015 01:30:00 GMT-0800 (PST),2015-02-27,2
2004,FORD,THUNDERBIRD,Premium,Convertible,automatic,1fahp60a04y104043,pa,38,31739,red,beige,sheridan ford sales,16350,16500,Fri Feb 27 2015 01:00:00 GMT-0800 (PST),2015-02-27,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5229525,nv,43,40362,red,beige,avis corporation,18000,18100,Fri Feb 27 2015 04:25:00 GMT-0800 (PST),2015-02-27,2
2003,FORD,THUNDERBIRD,Premium,Convertible,,1fahp60a63y101176,pa,26,108536,black,black,best auto wholesale,6700,7900,Fri Feb 27 2015 01:15:00 GMT-0800 (PST),2015-02-27,2
2007,FORD,MUSTANG,Premium,Convertible,automatic,1zvft84nx75314674,nv,43,45398,white,beige,unique autos,9100,12600,Fri Feb 27 2015 04:00:00 GMT-0800 (PST),2015-02-27,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5299709,nv,42,37681,white,black,enterprise veh exchange/rental,16800,17300,Fri Feb 27 2015 04:00:00 GMT-0800 (PST),2015-02-27,2
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxd5219441,nv,42,29725,white,black,unique autos,17100,16600,Fri Feb 27 2015 04:00:00 GMT-0800 (PST),2015-02-27,2
